Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
532822,IDEA,A,9.26,9.49,9.06,9.28,63558677,5924.00,64150,
500325,RELIANCE,A,1601.90,1617.70,1584.15,1593.00,261434,4189.00,11557,
532454,BHARTIARTL,A,590.00,590.00,569.30,570.85,659435,3811.00,11726,
500034,BAJFINANCE,A,2342.00,2366.05,2275.10,2288.00,157536,3661.00,10234,
500112,SBIN,A,176.85,180.90,176.00,178.25,1559928,2787.00,9452,
500298,NATPEROX,X,2103.80,2308.70,2103.80,2206.35,110947,2482.00,9380,
532187,INDUSINDBK,A,419.95,427.20,411.30,414.00,512724,2155.00,8205,
500180,HDFCBANK,A,1003.00,1025.30,1002.35,1012.85,159735,1625.00,4762,
500470,TATASTEEL,A,324.90,335.50,324.85,332.90,485163,1609.00,5601,
500570,TATAMOTORS,A,100.90,104.15,99.60,103.45,1462436,1501.00,6196,
524715,SUNPHARMA*,A,500.00,508.80,498.25,503.25,279747,1413.00,4767,
505537,ZEEL,A,209.40,210.30,202.30,205.00,663077,1369.00,5968,
532215,AXISBANK,A,399.70,402.45,390.60,392.80,335247,1332.00,5756,
532174,ICICIBANK,A,349.90,354.60,347.30,348.80,347685,1219.00,4454,
532286,JINDALSTEL,A,138.90,144.40,138.65,141.75,839260,1187.00,5191,
500228,JSWSTEEL,A,196.00,201.20,194.60,198.70,594577,1182.00,4648,
539450,SHK,A,68.40,70.00,67.25,67.70,1758913,1150.00,1489,
532868,DLF,A,150.35,154.40,148.85,152.25,747438,1133.00,4816,
500010,HDFC,A,1774.10,1788.15,1744.60,1752.60,61038,1078.00,3360,
542830,IRCTC,B,1459.00,1482.00,1435.80,1453.90,73617,1075.00,4794,
539448,INDIGO,A,1120.00,1152.85,1120.00,1140.00,90506,1028.00,4573,
500510,LT,A,937.50,964.90,937.50,947.95,105846,1008.00,4145,
532500,MARUTI,A,5725.10,5777.00,5671.60,5692.00,16676,955.00,2423,
532689,PVR,A,1087.00,1133.00,1087.00,1118.35,79674,884.00,5775,
500247,KOTAKBANK,A,1341.00,1358.00,1325.05,1327.25,63392,851.00,3771,
500440,HINDALCO,A,144.00,151.00,143.65,148.80,539687,800.00,4176,
532540,TCS,A,2093.90,2094.95,2040.90,2056.50,38201,785.00,3593,
532488,DIVISLAB,A,2444.00,2457.15,2418.15,2424.00,31768,775.00,535,
523261,VENKYS,A,1054.95,1213.00,1045.00,1174.00,62968,733.00,5642,
532978,BAJAJFINSV,A,5160.00,5250.00,5098.00,5136.60,13324,691.00,2110,
503806,SRF,A,3785.00,3785.00,3655.00,3688.40,18587,689.00,2022,
512070,UPL,A,423.00,441.95,423.00,435.05,157638,687.00,3531,
511218,SRTRANSFIN,A,620.00,625.00,600.25,602.80,107007,656.00,3227,
500257,LUPIN,A,917.50,923.55,908.05,915.00,69592,636.00,2780,
532129,HEXAWARE,A,261.10,311.30,261.10,311.30,207569,625.00,3522,
532538,ULTRACEMCO,A,3831.00,3928.50,3821.80,3875.35,15364,596.00,1778,
532296,GLENMARK,A,400.90,413.50,398.80,403.70,146262,595.00,3100,
532348,SUBEX,T,7.99,7.99,7.43,7.43,7697243,580.00,269,
540065,RBLBANK,A,122.50,125.65,122.50,123.65,428018,533.00,3247,
500547,BPCL,A,355.00,362.40,352.15,359.85,148737,532.00,2109,
500696,HINDUNILVR,A,2121.00,2130.00,2087.30,2094.70,24022,505.00,2083,
500820,ASIANPAINT,A,1654.00,1658.80,1622.85,1626.50,30234,495.00,1999,
500302,PEL,A,1084.00,1129.55,1084.00,1116.50,42450,472.00,2304,
534816,INFRATEL,A,227.75,233.15,223.60,232.10,193590,442.00,2169,
500330,RAYMOND,A,277.50,299.05,276.45,287.85,153567,441.00,3830,
524804,AUROPHARMA,A,765.00,775.70,757.70,761.50,57566,441.00,1430,
500295,VEDL,A,105.30,105.50,102.95,103.65,414631,432.00,2154,
500400,TATAPOWER,A,44.10,44.10,42.80,43.05,970190,421.00,2197,
500477,ASHOKLEY,A,46.80,47.85,45.60,46.90,871385,409.00,2024,
541153,BANDHANBNK,A,236.00,241.60,234.05,236.55,171567,409.00,1751,
500825,BRITANNIA,A,3480.00,3480.70,3401.50,3424.00,11794,405.00,1109,
500113,SAIL,A,31.30,32.70,31.30,32.45,1199089,385.00,4915,
500480,CUMMINSIND,A,379.00,395.75,377.00,389.65,98414,378.00,2209,
535789,IBULHSGFIN,A,130.00,130.70,127.00,127.50,290416,374.00,2566,
505200,EICHERMOT,A,17540.00,17622.95,17312.90,17367.85,2133,373.00,704,
500285,SPICEJET,A,49.70,51.45,48.00,51.45,738687,372.00,2074,
532755,TECHM,A,589.00,593.50,582.60,588.00,61879,363.00,1789,
500020,BOMDYEING,A,61.00,66.45,60.00,63.60,560634,360.00,4990,
500116,IDBI,A,36.25,38.40,35.80,38.00,954475,359.00,1943,
500087,CIPLA,A,663.00,669.65,656.80,660.00,53579,355.00,1189,
540376,DMART,A,2430.00,2501.05,2430.00,2475.10,14036,347.00,1822,
521070,ALOKTEXT,B,23.60,23.60,23.60,23.60,1437538,339.00,874,
530965,IOC,A,86.50,87.85,86.25,87.35,364726,318.00,1393,
500495,ESCORTS,A,984.00,988.50,969.50,972.85,31514,308.00,1471,
500103,BHEL,A,27.00,27.55,26.95,27.20,1118401,304.00,3521,
500209,INFY,A,708.00,708.00,702.85,704.50,43120,303.00,1168,
532134,BANKBARODA,A,43.40,44.05,43.15,43.40,690342,301.00,2268,
532523,BIOCON,A,398.00,400.35,392.15,394.75,75122,297.00,1136,
532541,NIITTECH,A,1415.00,1517.60,1415.00,1481.75,19537,292.00,1769,
532281,HCLTECH,A,583.00,586.50,573.00,578.50,49697,288.00,1026,
533273,OBEROIRLTY,A,371.00,384.00,369.50,373.80,75637,287.00,270,
540777,HDFCLIFE,A,519.40,520.20,512.00,513.70,55493,286.00,1964,
500253,LICHSGFIN,A,246.00,251.40,246.00,247.35,114738,285.00,1871,
532461,PNB,A,31.30,32.20,31.30,31.55,888393,282.00,3046,
532720,M&MFIN,A,151.00,153.70,149.65,150.35,184276,280.00,1641,
500875,ITC,A,200.70,201.85,199.20,199.80,140020,280.00,1274,
509631,HEG,A,899.00,919.60,876.35,896.45,31277,280.00,2093,
500550,SIEMENS,A,1120.00,1164.00,1120.00,1159.65,24061,277.00,1702,
532955,RECLTD,A,94.40,99.40,94.10,98.85,278799,272.00,1301,
532514,IGL,A,509.95,509.95,485.30,489.50,54881,270.00,1263,
532321,CADILAHC,A,365.45,367.70,358.35,359.45,74042,268.00,1301,
532483,CANBK,A,98.75,100.40,98.00,98.75,269160,267.00,1247,
532898,POWERGRID,A,168.10,171.50,164.85,171.00,158893,266.00,1426,
500520,M&M,A,479.00,489.30,476.65,484.50,53835,261.00,1012,
543066,SBICARD,B,615.75,624.00,615.75,618.10,41848,259.00,3219,
539844,EQUITAS,A,46.85,48.40,46.75,47.15,496248,237.00,1021,
500114,TITAN,A,973.00,990.35,967.20,972.00,24167,236.00,1042,
507685,WIPRO,A,219.50,220.00,215.25,216.25,105341,228.00,1198,
539978,QUESS,A,282.65,282.65,255.80,265.95,83111,228.00,1669,
511243,CHOLAFIN,A,145.45,146.20,140.35,141.15,157602,226.00,2346,
500124,DRREDDY,A,4006.00,4042.00,3995.25,4030.00,5580,224.00,819,
500182,HEROMOTOCO,A,2340.00,2364.45,2323.85,2331.10,9573,223.00,857,
532977,BAJAJ-AUTO,A,2834.00,2844.00,2763.05,2775.80,7947,221.00,744,
500300,GRASIM,A,609.00,626.95,609.00,613.30,34985,216.00,1037,
532706,INOXLEISUR,A,279.95,290.00,275.00,281.75,75802,214.00,2696,
500408,TATAELXSI,A,827.70,840.60,827.00,833.50,25552,213.00,661,
500469,FEDERALBNK,A,45.70,47.60,45.70,46.55,451183,211.00,1047,
532432,UNITDSPR,B,583.80,585.50,577.30,579.05,36334,211.00,945,
532300,WOCKPHARMA,A,248.80,265.50,248.80,258.10,81737,210.00,1598,
533519,L&TFH,A,59.00,59.85,58.50,59.10,353592,209.00,1070,
517354,HAVELLS,A,571.70,574.75,559.20,564.25,35377,200.00,1039,
500294,NCC,A,27.00,28.40,27.00,27.90,709449,198.00,1166,
541729,HDFCAMC,A,2752.00,2769.70,2669.25,2696.35,7139,195.00,869,
530019,JUBILANT,A,599.00,599.00,545.80,561.00,33966,192.00,1835,
500043,BATAINDIA,A,1397.90,1408.20,1386.60,1391.70,13284,185.00,821,
500790,NESTLEIND,A,17344.35,17461.30,17207.35,17219.05,1048,181.00,385,
532939,RPOWER,A,2.43,2.43,2.37,2.43,7489636,181.00,1455,
532819,MINDTREE,A,944.90,945.50,924.15,928.00,18995,177.00,625,
521064,TRIDENT,A,7.90,7.95,7.22,7.23,2359926,177.00,1750,
500104,HINDPETRO,A,195.60,201.85,195.60,200.80,87698,174.00,1103,
531344,CONCOR,A,395.15,408.90,394.70,402.05,42754,172.00,1714,
530005,INDIACEM,A,132.00,133.25,130.65,132.15,129947,171.00,1211,
500800,TATACONSUM,A,387.85,387.85,378.80,378.80,44457,170.00,694,
500493,BHARATFORG,A,345.00,349.80,342.65,344.15,48325,167.00,951,
533155,JUBLFOOD,A,1688.00,1709.00,1658.30,1661.55,9904,167.00,635,
532149,BANKINDIA,A,40.90,42.05,40.90,41.05,405223,167.00,751,
500163,GODFRYPHLP,A,1010.00,1035.00,1005.30,1007.65,16108,162.00,682,
500312,ONGC,A,85.50,87.40,85.10,86.65,186167,161.00,916,
517334,MOTHERSUMI,A,103.65,103.65,101.75,102.30,157365,161.00,938,
501425,BBTC,A,1119.00,1145.50,1100.05,1108.45,13693,153.00,1542,
532810,PFC,A,82.00,84.35,81.10,83.70,182765,151.00,1035,
504966,TINPLATE,B,96.20,105.90,96.20,101.50,147488,149.00,3583,
541578,VARROC,A,164.45,164.45,160.90,163.00,89207,146.00,317,
500420,TORNTPHARM,A,2387.00,2406.20,2372.80,2380.00,6061,144.00,686,
500119,DHAMPURSUG,B,117.00,123.90,116.10,119.00,116379,139.00,2199,
500877,APOLLOTYRE,A,103.00,105.35,102.60,102.90,132484,138.00,941,
535648,JUSTDIAL,A,412.00,413.45,399.85,402.55,33545,136.00,710,
500049,BEL,A,73.60,74.15,72.95,73.10,179190,131.00,1015,
531213,MANAPPURAM,A,137.55,137.80,135.00,135.45,95891,131.00,992,
539437,IDFCFIRSTB,A,22.90,23.40,22.70,23.00,563618,130.00,2005,
500410,ACC,A,1284.00,1295.00,1275.60,1282.55,9947,128.00,634,
524164,IOLCP,B,391.75,392.40,384.80,386.85,32079,124.00,897,
539957,MGL,A,1026.15,1035.75,1006.25,1012.00,12181,124.00,779,
542652,POLYCAB,A,778.00,782.50,755.00,759.00,15569,120.00,983,
539874,UJJIVAN,A,182.45,183.55,177.45,178.55,65755,119.00,919,
500575,VOLTAS,A,568.00,572.20,564.60,567.85,20406,115.00,490,
500038,BALRAMCHIN,A,120.00,124.10,118.55,120.50,95287,115.00,1134,
500404,SUNFLAG,B,33.70,39.15,33.70,39.15,296536,114.00,885,
500378,JINDALSAW,A,54.35,57.65,54.25,56.95,203192,114.00,1303,
532531,STAR,A,417.00,425.50,417.00,419.05,27023,114.00,500,
539336,GUJGAS,A,283.50,283.50,271.00,273.30,40043,110.00,1523,
532155,GAIL,A,98.00,99.00,96.60,96.95,110794,108.00,639,
532234,NATIONALUM,A,31.00,31.80,30.65,31.65,347746,108.00,1335,
506590,PHILIPCARB,A,78.00,81.80,77.50,79.65,136196,108.00,1879,
523319,BALMLAWRIE,A,102.45,114.00,102.45,109.50,94678,105.00,2835,
524663,BIBCL,T,15.75,17.35,15.75,17.30,646056,103.00,699,
509488,GRAPHITE,A,204.80,207.50,201.35,203.00,50826,103.00,962,
534309,NBCC,A,19.95,21.15,19.70,20.60,503749,103.00,940,
538566,APOLLOTRI,X,395.00,419.00,395.00,401.00,25479,103.00,433,
533278,COALINDIA,A,141.20,142.45,140.75,142.15,72020,102.00,696,
532872,SPARC,A,140.00,143.40,138.75,141.00,70897,100.00,1248,
532667,SUZLON,A,3.57,3.59,3.55,3.59,2791466,100.00,630,
512599,ADANIENT,A,149.85,152.70,149.00,151.05,66118,100.00,591,
532555,NTPC,A,95.15,96.25,94.55,96.05,100977,96.64,569,
511196,CANFINHOME,A,305.90,308.45,303.85,303.85,31455,96.32,584,
533286,MOIL,A,134.40,142.65,134.40,141.10,68366,96.19,1846,
500008,AMARAJABAT,A,672.00,672.35,658.95,660.85,14262,95.24,465,
532648,YESBANK,A,28.00,28.45,28.00,28.15,336652,95.06,17467,
542597,MSTC,B,124.00,133.00,121.15,125.00,71821,91.58,1426,
532899,KSCL,B,524.90,524.90,512.30,512.35,17156,88.77,427,
508869,APOLLOHOSP,A,1366.35,1380.10,1362.55,1366.45,6420,88.04,550,
532067,KILPEST,X,117.15,133.70,117.15,128.45,73079,87.49,624,
532733,SUNTV,A,405.05,415.50,400.00,405.50,21236,87.24,518,
524208,AARTIIND,A,940.00,940.00,895.00,911.65,9410,85.77,1014,
533096,ADANIPOWER,A,39.20,39.40,38.50,38.75,212484,83.02,487,
500830,COLPAL,A,1364.90,1364.90,1346.50,1349.90,5929,80.21,415,
512573,AVANTI,A,438.15,467.15,438.15,451.75,17392,79.47,1008,
532366,PNBGILTS,B,37.30,38.45,35.35,35.55,211278,77.85,928,
500040,CENTURYTEX,A,305.50,315.60,305.50,311.10,24732,77.43,452,
506854,TANFACIND,X,166.00,174.90,166.00,168.00,45264,77.08,544,
500483,TATACOMM,B,480.00,486.00,480.00,482.05,15766,76.08,675,
532430,BFUTILITIE,B,168.45,177.70,168.45,172.45,43555,75.81,1134,
532175,CYIENT,A,214.65,224.90,212.05,222.00,33611,73.79,1181,
505283,KIRLPNU,X,103.60,106.80,103.35,105.00,70140,73.65,32,
500048,BEML,A,599.00,608.70,596.45,603.20,12223,73.63,577,
540425,SHANKARA,A,272.45,310.00,270.90,296.80,25052,73.47,1814,
533398,MUTHOOTFIN,A,934.00,934.00,913.00,915.65,7901,72.71,354,
500101,ARVIND,A,37.15,38.45,36.90,37.40,192985,72.44,847,
540743,GODREJAGRO,A,372.00,383.60,369.70,379.80,18990,71.49,1536,
542066,ADANIGAS,A,135.20,136.75,133.25,133.80,52756,71.29,1181,
532343,TVSMOTOR,A,365.75,365.75,356.80,357.45,19397,69.91,605,
523642,PIIND,A,1570.00,1593.35,1555.00,1562.00,4400,69.50,386,
533150,GODREJPROP,A,790.00,798.25,774.20,779.35,8714,68.47,723,
540133,ICICIPRULI,A,387.50,387.50,382.05,382.50,17715,68.12,585,
520008,RICOAUTO,B,35.00,36.40,34.60,35.10,190475,67.96,1231,
532921,ADANIPORTS,A,343.75,344.55,337.55,341.65,19454,66.63,382,
542649,RVNL,A,17.80,18.35,17.80,18.15,361030,65.41,1483,
539254,ADANITRANS,A,184.50,184.50,181.70,182.35,35511,64.98,780,
531642,MARICO,A,337.00,337.00,330.25,332.30,19506,64.78,594,
524494,IPCALAB,A,1522.00,1522.00,1495.00,1499.90,4280,64.40,456,
500368,RUCHISOYA,T,719.90,725.25,691.00,725.25,8942,64.38,676,
500214,IONEXCHANG,B,674.00,694.00,666.10,685.95,9396,64.18,401,
534091,MCX,A,1237.25,1244.00,1202.20,1207.95,5262,64.00,438,
500770,TATACHEM,A,318.65,320.20,316.55,317.55,19949,63.51,473,
500271,MFSL,A,465.00,469.00,461.50,464.70,13579,63.27,645,
506401,DEEPAKNI,A,493.40,493.40,481.00,483.40,13011,63.25,821,
506820,ASTRAZEN,A,3150.00,3254.95,3150.00,3219.95,1932,62.13,460,
500331,PIDILITIND,A,1500.20,1510.15,1487.10,1498.00,4121,61.76,449,
526371,NMDC,A,87.00,87.75,86.00,86.85,69910,60.99,633,
533138,ASTEC,B,699.80,734.60,693.80,711.95,8476,60.51,547,
532156,VAIBHAVGBL,A,1090.00,1100.00,1075.00,1100.00,5558,60.40,197,
539141,UFO,B,77.95,78.95,74.95,76.35,78793,60.35,886,
532509,SUPRAJIT,A,125.00,128.35,124.40,125.40,47700,60.33,1652,
500878,CEATLTD,A,904.25,920.25,747.95,914.55,6681,60.32,401,
500390,RELINFRA,A,20.40,21.05,20.20,21.05,287019,59.81,398,
502355,BALKRISIND,A,1139.25,1158.20,1139.20,1151.35,5179,59.57,315,
540767,NAM-INDIA,A,265.00,273.40,264.25,271.65,22071,59.41,970,
532391,OPTOCIRCUI,T,8.49,8.52,8.30,8.52,690289,58.59,746,
541195,MIDHANI,A,202.00,204.60,198.00,200.75,28368,57.25,828,
512237,JAICORPLTD,A,79.05,79.80,77.60,78.30,72510,57.23,652,
500288,MOREPENLAB,B,19.20,20.45,18.60,19.30,289235,56.61,659,
500850,INDHOTEL,A,86.15,87.65,84.60,86.45,65297,56.27,591,
532478,UBL,A,959.90,961.00,948.50,953.45,5856,56.02,316,
532522,PETRONET,A,259.40,259.40,251.35,252.00,22045,55.89,490,
500425,AMBUJACEM,A,188.95,191.50,186.45,191.30,28805,54.73,368,
514183,BLACKROSE,X,137.90,140.00,131.00,131.00,40206,54.45,678,
532218,SOUTHBANK,A,7.45,7.49,7.21,7.25,738341,54.34,2410,
507880,VIPIND,A,267.00,271.05,262.50,264.70,20255,54.02,870,
590073,WHEELS,B,575.00,600.00,545.00,550.40,9347,53.36,934,
522205,PRAJIND,B,63.00,65.05,63.00,63.80,83467,53.34,851,
505255,GMM,B,4220.00,4290.00,4133.10,4208.20,1233,52.39,319,
541556,RITES,A,249.60,251.00,242.10,242.50,21118,52.01,663,
539660,BESTAGRO,X,313.90,314.70,308.00,308.00,16554,51.65,137,
541450,ADANIGREEN,A,280.50,282.70,272.00,278.35,18458,51.35,432,
532636,IIFL,A,65.20,68.80,63.00,66.05,77336,51.26,611,
532960,IBVENTURES,B,86.95,86.95,80.10,81.00,62351,50.91,431,
532424,GODREJCP,A,668.80,668.80,653.95,656.15,7710,50.84,402,
500096,DABUR,A,463.95,465.50,460.40,460.90,10909,50.47,308,
532482,GRANULES,A,187.00,187.90,185.00,185.30,26856,50.02,696,
501455,GREAVESCOT,A,86.40,87.45,83.25,83.90,57839,49.26,800,
500086,EXIDEIND,A,174.00,174.00,170.60,171.00,28015,48.27,545,
500184,HSCL,A,46.60,47.65,46.50,46.60,102060,47.87,685,
515043,SAINTGOBAIN,X,42.90,46.75,42.55,46.00,103699,46.99,409,
500233,KAJARIACER,A,385.05,386.10,382.15,384.50,12203,46.85,414,
513375,CARBORUNIV,A,247.00,247.00,238.60,238.60,19205,46.76,422,
532777,NAUKRI,A,2530.25,2538.10,2474.55,2483.25,1837,45.83,327,
532628,3IINFOTECH,B,1.86,1.99,1.86,1.97,2333419,45.71,393,
523598,SCI,A,47.40,47.90,46.45,47.25,97024,45.61,537,
500106,IFCI,A,7.17,7.36,6.94,7.02,635838,45.44,8821,
500260,RAMCOCEM,A,627.50,634.75,625.65,628.60,7173,45.20,314,
570001,TATAMTRDVR,A,42.90,43.90,42.70,43.50,102712,44.64,365,
500188,HINDZINC,A,172.70,174.10,172.00,172.90,25447,44.11,357,
532209,J&KBANK,A,13.60,13.61,13.27,13.49,324412,43.81,328,
532880,OMAXE,A,188.95,190.25,188.95,190.10,23017,43.63,170,
523445,RIIL,B,304.80,308.50,301.55,301.95,14221,43.43,576,
517569,KEI,A,339.50,363.40,338.25,349.85,12394,43.21,774,
532805,REDINGTON,A,88.30,88.30,85.00,85.30,49317,42.63,923,
539523,ALKEM,A,2461.00,2510.00,2461.00,2470.85,1701,42.38,355,
500680,PFIZER,A,4112.00,4151.65,4104.00,4115.00,1010,41.77,222,
526987,URJAGLOBA,B,3.21,3.29,3.20,3.29,1274292,41.69,900,
532374,STRTECH*,A,105.95,107.50,105.65,106.50,38662,41.23,840,
511431,VAKRANGEE,A,28.25,30.60,28.25,30.20,139557,41.16,588,
532638,SHOPERSTOP,A,205.10,206.00,194.90,198.00,20535,40.97,448,
540719,SBILIFE,A,800.00,804.80,785.50,786.25,5118,40.73,365,
532848,DELTACORP*,A,98.00,98.40,93.60,93.95,42288,40.66,563,
532400,BSOFT,A,81.80,83.90,81.05,81.15,48928,40.45,643,
532371,TTML,B,3.00,3.16,2.99,3.12,1276386,40.21,459,
542484,ARVINDFASN,A,184.15,184.15,178.00,184.15,21829,40.16,161,
532754,GMRINFRA,A,19.70,20.30,19.65,19.95,200863,40.09,235,
526821,DAICHI,X,235.05,277.25,235.05,264.00,14975,39.46,165,
532497,RADICO,A,340.55,349.55,340.55,345.75,11353,39.42,573,
541770,CREDITACC,A,499.05,499.05,475.50,499.05,7892,39.36,106,
532659,IDFC,A,15.60,15.60,14.95,15.00,254041,38.85,974,
540691,ABCAPITAL,A,54.00,54.20,53.35,53.40,71975,38.75,520,
540064,FRETAIL,A,100.00,101.10,94.15,98.30,39134,38.61,352,
540611,AUBANK,A,473.00,474.00,451.00,463.00,8331,38.59,469,
532163,SAREGAMA,B,440.75,440.75,438.00,440.75,8733,38.42,78,
540173,PNBHOUSING,A,209.80,209.90,198.10,204.10,18507,37.80,350,
539268,SYNGENE,A,374.85,374.85,366.30,369.85,10200,37.69,454,
523023,SINCLAIR,X,184.95,194.00,184.95,186.00,19776,37.15,362,
500355,RALLIS,A,229.95,229.95,222.65,223.75,16429,36.98,613,
524598,AKSCHEM,B,235.00,239.00,220.25,225.80,16032,36.94,721,
540115,LTTS,A,1296.00,1317.00,1289.55,1300.80,2766,36.00,407,
503100,PHOENIXLTD,A,607.20,702.10,607.20,630.00,5518,35.65,939,
505412,WENDT,B,3155.00,3314.50,3071.25,3148.05,1085,35.50,199,
532708,GVKPIL,B,3.25,3.37,3.21,3.37,1047550,35.02,312,
509480,BERGEPAINT,A,507.70,509.15,503.05,503.05,6875,34.81,245,
522287,KALPATPOWR*,A,208.00,219.75,208.00,217.10,15833,34.47,754,
535755,ABFRL,A,130.00,130.50,127.40,127.80,26541,34.13,533,
500304,NIITLTD,B,88.00,91.00,87.00,90.25,38231,34.12,524,
500290,MRF,A,62146.00,62198.65,61698.75,61698.75,55,34.05,47,
500670,GNFC,A,141.80,142.35,140.50,140.60,23425,33.17,393,
523660,WATERBASE,B,92.90,96.70,92.50,94.40,34576,32.98,506,
500201,INDIAGLYCO,B,275.00,282.00,275.00,277.00,11833,32.97,466,
542759,SPANDANA,B,590.35,590.35,570.00,572.60,5552,32.46,261,
500110,CHENNPETRO,A,58.90,61.50,58.90,60.55,53365,32.40,672,
500339,RAIN,A,71.90,74.80,71.80,73.00,43888,32.24,640,
500730,NOCIL,A,87.65,87.65,86.25,86.45,36762,32.06,792,
500031,BAJAJELEC,A,451.20,466.00,451.20,452.70,6906,31.69,416,
531739,GENNEX,X,3.75,3.87,3.61,3.82,842121,31.62,696,
500111,RELCAPITAL,T,8.45,8.49,8.10,8.49,373482,31.60,444,
532477,UNIONBANK,A,29.95,29.95,29.40,29.50,106052,31.57,335,
520051,JAMNAAUTO,A,28.45,30.70,28.40,29.25,106727,31.46,764,
500125,EIDPARRY,A,217.00,220.00,215.35,215.80,14447,31.44,534,
523610,ITI,A,87.50,88.90,87.50,87.75,35447,31.20,245,
540775,KHADIM,B,145.70,147.30,140.60,147.30,21382,31.18,244,
532221,SONATSOFTW,A,221.70,226.00,221.20,221.35,13930,31.16,444,
500387,SHREECEM,A,21597.90,21721.00,21580.00,21657.55,143,30.97,62,
500530,BOSCHLTD,A,11199.00,11199.00,11006.55,11009.05,280,30.95,121,
500335,BIRLACORPN,A,521.25,558.00,515.50,519.10,5911,30.92,384,
532967,KIRIINDUS,B,376.15,396.95,373.00,377.10,7844,30.19,726,
532779,TORNTPOWER,A,328.55,329.65,324.00,325.15,9135,29.80,223,
500097,DALMIASUG,B,81.00,87.95,76.50,82.10,35513,29.61,523,
532504,NAVINFLUOR,A,1655.00,1655.00,1627.35,1628.95,1797,29.52,250,
540701,DCAL*,A,77.25,79.00,71.85,73.80,38766,29.43,1006,
505714,GABRIEL,B,83.80,92.90,81.20,92.90,32234,29.32,457,
506022,PRAKASH,B,29.95,35.00,29.95,33.90,87505,28.91,701,
540678,COCHINSHIP,A,243.85,247.00,241.35,241.60,11756,28.77,463,
500183,HFCL,A,11.36,11.75,11.30,11.65,248297,28.63,847,
531500,RAJESHEXPO,A,486.50,487.00,469.95,480.60,5910,28.30,352,
542337,SPENCER,B,91.00,92.90,91.00,91.05,30831,28.30,543,
532734,GPIL,B,139.20,142.00,137.00,139.90,20256,28.16,441,
524735,HIKAL,B,124.00,126.90,123.70,124.00,22221,27.80,686,
532772,DCBBANK,A,68.25,70.15,68.25,68.60,40047,27.74,417,
530813,KRBL,A,211.45,216.55,211.45,212.95,12910,27.66,413,
534369,TBZ,B,31.00,32.00,29.75,31.15,87948,27.56,521,
523369,DCMSRMIND,X,118.95,120.30,116.25,118.15,22893,27.30,216,
505710,GRAUWEIL,B,35.45,37.90,35.45,37.20,72923,26.96,245,
532508,JSL,A,33.55,37.00,33.55,36.10,74738,26.95,316,
500032,BAJAJHIND,B,5.33,5.36,5.30,5.36,497031,26.58,247,
509567,GOACARBON,B,200.00,215.75,198.70,212.40,12629,26.56,468,
532827,PAGEIND,A,19717.90,19775.55,19561.45,19561.45,135,26.56,77,
500235,KSL,B,175.00,181.00,168.25,175.65,15233,26.55,708,
524348,AARTIDRUGS,B,1005.00,1012.60,989.00,990.00,2629,26.31,219,
532714,KEC,A,239.10,244.15,239.10,240.90,10594,25.58,442,
540750,IEX,A,181.00,181.15,175.70,175.95,14455,25.55,272,
531337,JUMPNET,B,48.00,48.55,48.00,48.50,52030,25.23,94,
532388,IOB,A,10.70,10.71,10.46,10.46,235488,25.02,308,
512179,SUNTECK,A,159.25,162.55,157.55,160.10,15504,24.93,630,
520059,MUNJALAU,B,40.20,43.50,40.00,41.35,58877,24.87,567,
506395,COROMANDEL,A,643.75,648.00,641.80,642.10,3758,24.26,221,
532627,JPPOWER,B,1.11,1.11,1.11,1.11,2173809,24.12,34,
500164,GODREJIND,A,364.00,366.00,359.15,364.50,6606,23.93,341,
542651,KPITTECH,A,55.90,57.30,55.85,56.40,42358,23.92,132,
532178,ENGINERSIN,A,72.40,72.40,70.20,70.40,32676,23.33,286,
524230,RCF,A,43.45,43.70,43.10,43.35,53575,23.25,278,
542920,SUMICHEM,B,272.80,275.95,271.70,272.80,8497,23.18,279,
532926,JYOTHYLAB,A,111.90,115.00,111.00,113.55,20345,23.15,507,
500292,HEIDELBERG,A,166.00,172.45,166.00,170.40,13521,23.05,261,
531266,VSTTILLERS,B,1270.00,1277.20,1240.00,1240.00,1835,23.03,202,
500039,BANCOINDIA,B,68.80,72.50,68.30,70.70,32323,22.86,607,
504614,SARDAEN,B,177.80,190.05,177.80,181.10,12289,22.61,342,
540699,DIXON,A,5151.00,5215.40,5066.25,5070.00,441,22.55,200,
531349,PANACEABIO,B,155.55,170.00,153.30,166.80,13886,22.48,438,
500055,TATASTLBSL,B,20.00,20.80,19.95,20.55,109466,22.44,260,
535754,ORIENTCEM,A,56.60,56.70,55.00,56.05,39823,22.38,291,
514043,HIMATSEIDE,A,55.90,56.45,53.80,56.45,40379,22.34,320,
540649,AVADHSUGAR,B,168.80,172.25,164.90,169.00,13181,22.33,226,
506285,BAYERCROP,A,5400.00,5437.45,5330.05,5405.00,405,21.92,164,
533229,BAJAJCON,A,146.45,149.80,145.30,145.60,14800,21.76,760,
533261,EROSMEDIA,B,18.50,19.00,17.50,18.20,116682,21.71,336,
532800,TV18BRDCST,A,22.15,23.00,22.15,22.90,95245,21.69,178,
540692,APEX,B,196.50,207.50,196.30,199.30,10670,21.62,412,
532189,ITDC,A,177.70,187.05,170.10,173.60,12348,21.58,297,
