,Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,Unnamed: 10
673,526586,WIMPLAST,X,317.0,333.0,314.0,328.05,3656,11.87,102,
674,523618,DREDGECORP,B,230.25,232.95,228.0,228.65,5068,11.65,388,
675,539597,JSLHISAR,A,40.95,41.5,39.85,40.0,28916,11.65,116,
676,500092,CRISIL,A,1415.0,1462.0,1414.65,1445.95,807,11.62,267,
677,530803,BHAGIL,B,106.0,113.0,106.0,111.75,10452,11.58,661,
678,500187,HSIL,B,50.1,52.5,50.0,51.45,22353,11.5,349,
679,507878,UNITECH,Z,1.36,1.36,1.31,1.36,850196,11.5,255,
680,502420,ORIENTPPR,B,18.1,19.3,18.1,18.85,60711,11.44,222,
681,526173,ANDREWYU,B,9.5,10.4,9.5,10.17,113743,11.42,638,
682,512529,SEQUENT,B,85.75,85.8,85.05,85.45,13169,11.25,173,
683,526608,ELECTHERM,B,95.0,108.4,90.05,108.4,10831,11.24,465,
684,517500,ROTO,X,95.9,96.45,93.0,93.85,11867,11.2,171,
685,504112,NELCO,B,177.4,186.35,177.4,186.35,6005,11.11,147,
686,538562,SKIPPER,B,29.9,30.3,28.95,29.0,38252,11.11,1011,
687,530759,STERTOOLS,B,121.6,132.75,119.75,128.6,8878,11.1,311,
688,538961,GENUSPAPER,B,4.85,5.26,4.56,5.26,219139,11.06,258,
689,526987,URJAGLOBA,B,3.15,3.15,3.15,3.15,349027,10.99,147,
690,500412,TIRUMALCHM,B,43.55,44.7,42.25,44.05,25137,10.99,452,
691,526947,LAOPALA,A,152.25,156.75,151.7,155.3,6975,10.84,265,
692,520066,JAYBARMARU,B,148.0,153.2,147.0,153.2,7152,10.79,282,
693,524332,BCLIL,X,37.3,38.6,36.5,37.0,29067,10.76,178,
694,523838,SIMPLEXINF,B,31.3,31.3,31.3,31.3,34345,10.75,49,
695,532705,JAGRAN,A,40.5,40.5,39.2,39.5,26804,10.7,728,
696,514043,HIMATSEIDE,A,49.15,49.15,45.3,46.65,22755,10.69,368,
697,542667,WORL,M,136.0,137.0,131.5,132.5,8000,10.67,8,
698,532783,DAAWAT,B,26.35,26.7,25.95,26.05,40550,10.64,255,
699,533267,CANTABIL,B,226.0,232.0,225.0,225.85,4696,10.6,110,
700,539570,ACEWIN,M,4.88,4.88,4.02,4.87,220800,10.56,22,
701,532553,WELENT,B,62.75,62.75,62.7,62.75,16790,10.54,36,
702,532848,DELTACORP*,A,93.8,93.8,93.8,93.8,11166,10.47,87,
703,500093,CGPOWER,B,6.57,6.57,6.49,6.57,159252,10.45,212,
704,500338,PRSMJOHNSN,A,36.0,36.65,36.0,36.65,28438,10.38,148,
705,513517,STEELCAS,X,63.0,82.0,63.0,80.15,13334,10.38,73,
706,507488,GMBREW,B,402.0,403.05,392.6,393.6,2608,10.36,341,
707,532439,OLECTRA,B,57.5,57.75,56.1,57.5,18076,10.35,146,
708,522165,INDSILHYD,X,6.91,7.25,6.91,7.18,142558,10.31,102,
709,526881,63MOONS,B,57.4,59.95,56.1,58.95,17834,10.3,653,
710,541974,MANORAMA,M,338.0,350.0,338.0,347.5,3000,10.27,5,
711,500459,PGHH,A,10081.95,10100.0,9982.0,10032.0,102,10.23,84,
712,530185,SURATEX,X,2.0,2.16,2.0,2.16,478902,10.19,399,
713,541805,IPRU3169,B,7.5,7.5,7.5,7.5,134730,10.1,1,
714,543187,POWERINDIA,B,837.95,837.95,829.65,831.5,1211,10.07,207,
715,532890,TAKE,A,58.5,58.65,57.0,58.65,17213,10.05,100,
716,538943,SONAL,XT,11.45,11.45,11.45,11.45,87732,10.05,3,
717,500128,ELECTCAST,B,9.49,10.6,9.34,10.19,102091,10.05,234,
718,524470,SYNCOMF,X,0.93,0.93,0.88,0.91,1111528,9.99,452,
719,541161,KARDA,T,180.0,186.0,175.25,185.9,5356,9.95,9,
720,517449,MAGNAELQ,X,106.8,106.8,100.0,101.2,9669,9.81,76,
721,530001,GUJALKALI,A,317.5,322.15,317.2,319.35,3067,9.81,277,
722,539871,THYROCARE,A,529.0,538.0,523.7,530.55,1822,9.7,345,
723,532710,SADBHAV,A,40.75,40.8,37.2,40.8,23558,9.53,227,
724,540749,MASFIN,A,623.0,623.85,619.55,623.85,1502,9.36,88,
725,539359,PRITIKAUTO,X,76.8,80.15,75.5,77.3,12110,9.32,84,
726,523483,PACIFICI,X,85.0,85.5,78.6,83.0,11117,9.27,20,
727,500144,FINCABLES,A,233.0,233.55,227.0,233.55,3981,9.27,98,
728,540769,NIACL,A,117.1,119.75,116.9,117.5,7797,9.2,363,
729,533333,FCL,B,29.15,29.15,27.2,27.45,32628,9.12,291,
730,507944,BAJAJST,X,86.9,88.25,83.5,87.65,10526,9.08,165,
731,520073,RACLGEAR,X,74.95,74.95,71.8,72.55,12459,9.08,112,
732,521248,KITEX,B,103.05,103.55,99.55,102.55,8844,9.06,153,
733,532356,TRIVENI,B,42.7,44.1,40.35,43.4,20894,9.03,284,
734,530813,KRBL,A,202.0,206.5,202.0,206.5,4386,9.03,53,
735,524075,ALBERTDA,B,495.05,500.0,492.6,496.25,1818,9.01,181,
736,533261,EROSMEDIA,B,16.15,16.9,15.75,16.7,54822,9.0,229,
737,590003,KARURVYSYA,B,24.65,24.9,24.25,24.5,36574,8.99,143,
738,519552,HERITGFOOD,A,244.0,248.5,231.55,237.85,3767,8.98,124,
739,517168,SUBROS,B,174.9,176.1,173.85,174.55,5133,8.97,254,
740,500404,SUNFLAG,B,30.0,30.85,29.9,30.15,29396,8.94,189,
741,539026,SSPNFIN,M,43.5,44.75,43.5,44.75,20000,8.89,4,
742,506022,PRAKASH,B,29.7,30.25,29.45,30.0,29568,8.85,192,
743,505283,KIRLPNU,X,104.0,105.9,101.1,102.75,8406,8.72,115,
744,532851,INSECTICID,B,398.05,398.25,384.7,386.85,2214,8.67,257,
745,505850,MANCREDIT,X,38.0,38.0,35.5,36.0,23374,8.56,76,
746,520057,JTEKTINDIA,B,50.45,51.5,49.85,50.55,16786,8.5,283,
747,540702,LASA,B,36.5,38.0,36.5,37.25,22894,8.5,186,
748,500250,LGBBROSLTD,B,224.1,228.4,222.15,224.7,3765,8.48,358,
749,526521,SANGHIIND,B,16.1,17.0,16.1,16.7,50443,8.46,385,
750,532610,DWARKESH,B,18.5,18.65,18.35,18.5,45708,8.45,140,
751,533210,KRITINUT,X,21.3,21.75,20.15,21.45,39484,8.37,182,
752,500179,HCL-INSYS,B,6.33,6.36,6.15,6.36,131965,8.37,214,
753,540787,ICICIB22,B,24.72,24.85,24.51,24.77,33678,8.3,223,
754,539658,TEAMLEASE,A,1532.2,1600.0,1532.2,1594.45,522,8.24,126,
755,532764,GEECEE,B,49.85,58.0,49.25,55.45,14751,8.23,286,
756,540544,PSPPROJECT,B,345.6,351.35,336.75,349.45,2385,8.2,276,
757,541540,SOLARA,B,534.3,534.3,512.7,515.0,1575,8.19,258,
758,532092,SAGARPROD,X,9.1,9.3,8.87,9.27,89668,8.18,85,
759,524288,AIMCOPEST,X,62.0,62.6,60.0,62.45,13129,8.13,158,
760,530363,UGARSUGAR,B,12.4,12.76,12.3,12.47,65632,8.1,90,
761,590086,ORISSAMINE,B,1519.8,1524.95,1477.65,1480.3,543,8.09,107,
762,541627,HITECHWIND,X,17.7,19.2,17.7,19.2,42756,8.08,21,
763,500241,KIRLOSBROS,B,97.0,104.0,97.0,102.7,8007,8.08,342,
764,533344,PFS,B,9.06,9.63,9.0,9.47,86788,8.07,322,
765,533088,MHRIL,A,172.1,174.05,169.9,171.0,4690,8.06,248,
766,590021,BHARATRAS,B,6861.4,6875.9,6760.1,6841.4,118,8.04,45,
767,524774,NGLFINE,X,376.5,385.0,373.0,380.75,2105,8.01,71,
768,500267,MAJESAUT,X,87.6,87.7,75.35,78.1,9883,8.0,181,
769,532475,APTECHT,B,102.8,104.85,101.4,103.55,7781,8.0,312,
770,500060,BIRLACABLE,B,45.5,45.5,41.45,41.6,18823,7.94,287,
771,542867,CSBBANK,B,125.75,133.1,125.75,131.45,6070,7.94,581,
772,505729,SINGER,X,23.75,23.75,22.7,22.9,33531,7.79,146,
773,539141,UFO,B,67.0,67.6,66.65,67.35,11576,7.79,212,
774,524669,HESTERBIO,B,1176.0,1246.0,1173.95,1193.55,648,7.76,112,
775,500039,BANCOINDIA,B,66.65,67.1,65.7,66.3,11644,7.73,183,
776,502157,MANGLMCEM,B,188.95,188.95,181.15,182.4,4208,7.71,310,
777,540360,LLFICL,X,94.85,96.05,80.0,90.15,8532,7.71,171,
778,532748,PFOCUS,B,24.5,24.8,22.15,23.1,33173,7.7,136,
779,530367,NRBBEARING,B,67.0,67.55,66.25,66.5,11490,7.68,168,
780,522195,FRONTSP,X,212.25,216.0,204.15,214.95,3661,7.68,91,
781,532987,RBL,B,457.5,463.6,446.85,451.15,1679,7.64,166,
782,533269,WABAG,A,99.8,100.5,99.75,100.5,7577,7.61,94,
783,540210,TMRVL,B,7.47,7.81,7.1,7.45,102596,7.61,172,
784,590078,MAITHANALL,B,384.5,398.65,383.5,396.1,1926,7.58,277,
785,531869,SACHEMT,X,16.5,16.8,15.15,16.58,46954,7.53,235,
786,532156,VAIBHAVGBL,A,1110.0,1125.0,1097.05,1100.2,682,7.53,100,
787,507779,KANPRPLA,X,47.9,50.45,47.9,49.45,15161,7.52,170,
788,530117,FAIRCHEM,B,497.0,512.25,491.4,491.8,1500,7.5,157,
789,523574,FEL,B,11.29,11.29,11.29,11.29,65835,7.43,60,
790,526829,CONFIPET,B,18.35,19.25,18.3,19.05,38778,7.42,141,
791,539542,LUXIND,A,942.6,982.35,942.6,978.9,763,7.42,179,
792,505714,GABRIEL,B,77.7,81.0,77.7,80.55,9318,7.41,162,
793,530145,KISAN,X,7.11,7.4,6.85,6.98,104746,7.39,166,
794,500234,KAKATCEM,B,145.0,149.9,142.0,143.6,5105,7.38,224,
795,519091,TASTYBIT,B,10999.0,11089.85,10935.0,11006.5,67,7.38,41,
796,539594,MISHTANN,X,7.05,7.05,7.04,7.05,104376,7.36,82,
797,532309,GEPIL,A,399.95,400.5,390.75,397.9,1845,7.35,222,
798,517506,TTKPRESTIG,A,4845.1,4940.0,4845.0,4874.05,150,7.34,90,
799,523716,ASHIANA,B,50.4,51.75,48.0,51.2,14748,7.29,181,
800,530883,SUCROSA,X,11.4,11.4,10.4,11.17,66699,7.27,230,
801,532884,REFEX,B,54.55,54.7,52.8,54.7,13485,7.26,114,
802,532974,BIRLAMONEY,B,23.6,26.95,23.6,26.65,27738,7.25,299,
803,523025,SAFARIND,B,369.0,384.0,368.0,384.0,1894,7.19,147,
804,517421,BUTTERFLY,B,113.85,117.3,112.0,113.5,6244,7.17,327,
805,532790,TANLA,B,69.35,69.5,68.8,69.15,10339,7.16,64,
806,530299,KOTHARIPRO,B,90.45,90.8,87.5,90.8,7859,7.13,97,
807,522122,VOITHPAPR,X,1029.0,1035.1,990.1,1027.7,699,7.11,46,
808,509079,GUFICBIO,B,56.6,60.0,54.9,57.95,12395,7.06,169,
809,532388,IOB,A,7.94,8.0,7.54,7.95,89851,7.04,762,
810,538635,SNOWMAN,B,27.3,28.8,27.3,28.2,25004,7.04,257,
811,532646,UNIPLY,B,5.54,5.61,5.25,5.58,128132,7.01,105,
812,511333,VLSFINANCE,B,37.25,41.55,36.55,41.0,17763,6.98,149,
813,540673,SIS,A,410.2,411.9,400.0,401.65,1725,6.95,142,
814,541578,VARROC,A,143.5,143.5,143.5,143.5,4821,6.92,37,
815,504959,STOVACQ,X,1910.0,1944.95,1899.95,1933.5,363,6.9,19,
816,502090,SAGCEM,B,295.0,295.85,285.0,289.65,2374,6.89,279,
817,531543,JINDWORLD,B,31.25,31.25,29.75,31.25,22081,6.86,62,
818,540064,FRETAIL,A,93.45,93.45,93.45,93.45,7343,6.86,59,
819,539334,SHREEPUSHK,B,84.75,85.9,82.85,84.8,8041,6.82,434,
820,524051,POLYPLEX*,B,442.6,444.95,436.9,441.1,1541,6.8,143,
821,541988,AAVAS,A,1073.75,1113.0,1072.4,1079.2,625,6.79,217,
822,531719,BHAGCHEM,X,260.1,263.9,255.1,258.55,2630,6.76,60,
823,526951,STYLAMIND,X,236.0,255.0,236.0,243.85,2743,6.74,59,
824,537708,KOTAKNIFTY,B,102.15,103.48,101.71,103.26,6522,6.71,63,
825,508941,PANCARBON,X,302.0,312.0,293.0,307.4,2203,6.69,83,
826,504212,UNIVCABLES,B,100.1,100.1,97.55,98.3,6764,6.63,123,
827,526797,GREENPLY,B,84.2,86.5,83.0,85.8,7790,6.58,250,
828,530201,KALLAM,X,7.99,8.09,7.33,8.09,81436,6.56,84,
829,530067,CSLFINANCE,X,208.95,213.4,190.55,205.8,3203,6.53,58,
830,504961,TATAYODOGA,X,35.2,36.75,34.55,34.9,18335,6.46,260,
831,500710,AKZOINDIA,A,1919.0,1932.8,1875.0,1889.2,337,6.42,136,
832,539636,PRECAM,B,24.9,25.45,24.3,24.8,25735,6.38,497,
833,522263,JMCPROJECT,B,44.75,45.8,44.3,45.3,14093,6.37,157,
834,538896,KANCHI,X,221.5,224.4,215.65,219.05,2882,6.32,65,
835,539730,FREDUN,X,170.9,174.65,160.0,174.65,3718,6.31,55,
836,538836,MONTECARLO,B,133.0,134.65,130.6,131.55,4750,6.27,215,
837,506076,GRINDWELL,A,524.0,525.6,506.0,514.15,1220,6.27,276,
838,536960,M100,B,14.47,15.65,14.01,15.09,42563,6.24,134,
839,539017,ASHFL,B,53.95,53.95,41.1,46.15,13451,6.22,148,
840,540006,EASTWEST,X,60.25,60.25,59.1,59.45,10351,6.2,68,
841,590005,TIDEWATER,B,3545.0,3599.95,3545.0,3585.8,173,6.2,80,
842,505890,KENNAMET,B,727.6,745.9,715.0,730.85,847,6.15,127,
843,500153,GANESHBE,X,32.65,33.65,31.15,32.9,19029,6.14,126,
844,531373,THEBYKE,B,10.0,12.0,10.0,11.87,51857,6.12,244,
845,539404,SATIN,B,55.1,55.65,54.3,55.65,11048,6.11,72,
846,533146,DLINKINDIA,B,80.45,81.45,78.7,80.0,7603,6.09,261,
847,540725,SISL,B,63.8,63.8,58.0,60.25,10213,6.09,32,
848,537291,NATHBIOGEN,B,334.0,334.85,327.0,334.35,1817,6.05,115,
849,532515,TVTODAY,A,180.0,185.95,179.9,183.4,3306,6.05,175,
850,500368,RUCHISOYA,T,626.6,626.6,626.6,626.6,960,6.02,131,
851,505160,TALBROAUTO,B,96.05,96.5,93.35,95.4,6324,6.02,217,
852,533282,GRAVITA,B,35.9,37.15,35.9,36.4,16424,6.01,149,
853,512437,APOLLOFI,X,203.0,203.0,183.9,183.9,3204,5.97,113,
854,540595,TEJASNET,B,34.1,35.4,33.9,35.4,17120,5.97,273,
855,532173,CYBERTECH,B,40.65,43.25,39.05,43.25,13985,5.96,136,
856,523672,FLEXFO,X,39.95,42.45,37.25,38.25,15180,5.92,168,
857,532757,VOLTAMP,B,891.05,915.0,890.0,910.35,649,5.89,163,
858,533151,DBCORP,A,68.5,68.5,64.1,64.85,9016,5.87,254,
859,514274,AARVEEDEN,B,11.0,12.36,11.0,12.36,47828,5.87,86,
860,517206,LUMAXIND,B,897.7,926.9,894.0,926.9,638,5.86,93,
861,509820,PAPERPROD,B,200.7,202.0,197.0,198.4,2923,5.85,274,
862,531739,GENNEX,X,3.03,3.03,2.76,2.91,198872,5.85,201,
863,530879,CIFL,X,123.9,123.9,97.0,105.1,5362,5.84,72,
864,519295,BAMBINO,X,119.5,124.45,119.5,121.95,4757,5.82,65,
865,507785,TAINWALCHM,B,37.35,45.95,37.3,45.95,13045,5.79,142,
866,524558,NEULANDLAB,B,391.4,393.95,388.0,390.0,1472,5.75,127,
867,526885,SARLAPOLY,B,18.0,18.42,15.81,17.8,33292,5.75,200,
868,534690,LAKSHVILAS,A,12.67,12.87,12.5,12.62,45605,5.74,117,
869,500366,ROLTA,B,4.2,4.24,3.99,4.03,139580,5.74,136,
870,540243,NEWLIGHT,XT,36.4,36.4,35.8,35.85,16002,5.74,10,
871,533080,MOLDTKPAC,B,180.8,186.2,180.8,184.8,3123,5.73,158,
872,524790,EVERESTO,X,85.35,94.3,85.35,93.15,6280,5.66,73,
873,505790,SCHAEFFLER,A,3212.75,3288.0,3212.75,3250.75,173,5.65,81,
874,532486,POKARNA,T,113.0,113.0,103.9,104.6,5232,5.64,37,
875,500777,TNPETRO,B,34.5,34.7,33.65,33.8,16417,5.62,146,
876,540649,AVADHSUGAR,B,147.95,149.75,143.95,145.6,3820,5.62,157,
877,503169,RUBYMILLS,B,149.05,159.7,149.05,159.7,3519,5.61,34,
878,520059,MUNJALAU,B,40.0,40.0,38.75,38.9,14285,5.59,139,
879,540768,MAHLOG,A,261.95,269.8,259.25,267.9,2110,5.59,305,
880,540073,BLS,B,32.6,38.8,32.5,38.8,15184,5.59,214,
881,541865,ASPL,M,47.0,47.35,45.45,45.45,12000,5.59,3,
882,540782,SBRANDS,M,4.52,4.52,4.31,4.52,123000,5.56,61,
883,532873,HDIL,Z,1.62,1.62,1.56,1.58,351935,5.56,256,
884,542012,AAL,M,55.15,55.8,55.15,55.8,10000,5.55,5,
885,533137,DEN,B,50.65,52.35,50.3,51.15,10749,5.52,136,
886,502986,VTL,A,659.15,713.15,652.0,712.2,797,5.52,143,
887,532513,TVSELECT,B,72.95,76.4,72.0,76.4,7231,5.48,137,
888,524019,KINGFA,B,435.35,436.5,420.0,430.35,1289,5.45,103,
889,532493,ASTRAMICRO,B,69.15,72.2,69.15,72.2,7542,5.43,64,
890,500444,WSTCSTPAPR,B,135.55,140.5,135.25,140.5,3935,5.42,53,
891,532966,TWL,B,31.45,32.1,30.75,31.55,17155,5.4,163,
892,532699,ROHLTD,B,46.5,48.0,46.5,47.35,11398,5.39,109,
893,501831,COASTCORP,X,225.0,227.0,217.0,221.7,2394,5.35,120,
894,524412,AREYDRG,X,18.0,18.3,17.65,18.25,29512,5.34,82,
895,530307,CHAMANSEQ,X,41.45,41.45,39.4,40.95,13168,5.33,85,
896,531349,PANACEABIO,B,149.3,151.25,146.85,148.05,3559,5.32,145,
897,520111,RATNAMANI,A,890.0,925.0,890.0,908.55,582,5.31,76,
898,532141,ANDHRACEMT,B,4.12,4.13,4.12,4.13,127570,5.27,162,
899,532935,ARIES,B,67.05,70.0,66.0,66.7,7801,5.23,70,
900,540124,GNA,B,192.0,195.15,191.1,191.7,2698,5.22,193,
901,542935,ICLORGANIC,M,17.1,18.5,17.1,17.8,30000,5.21,5,
902,532435,SANINFRA,X,85.5,90.9,85.05,90.55,6106,5.21,237,
903,540526,IRBINVIT,IF,34.65,34.9,34.5,34.5,15000,5.2,6,
904,542057,BCPL,M,39.35,45.5,39.35,45.25,12000,5.19,3,
905,532927,ECLERX,A,408.7,419.0,404.4,410.15,1271,5.19,272,
906,507910,FIBERWEB,X,16.85,16.85,16.55,16.8,30772,5.18,65,
907,539148,SHIVALIK,X,256.0,256.0,230.5,248.65,2105,5.17,66,
908,540709,RELHOME,T,1.22,1.22,1.18,1.22,421554,5.14,233,
909,532259,APARINDS,B,324.9,327.0,309.0,318.0,1614,5.12,241,
910,530961,VIKASECO,B,4.26,4.26,4.26,4.26,120256,5.12,49,
911,530233,AUROLAB,X,38.95,42.2,38.9,39.75,12562,5.08,120,
912,590062,ANDHRSUGAR,B,223.5,228.0,222.55,224.1,2239,5.02,198,
913,542850,GOBLIN,M,35.7,36.2,33.2,36.15,14000,4.97,7,
914,500650,EXCELINDUS,B,653.55,655.1,638.0,640.7,768,4.97,206,
915,500207,INDORAMA,B,12.8,13.25,12.8,13.19,37956,4.97,39,
916,511208,IVC,B,2.4,2.78,2.32,2.78,181501,4.94,108,
917,530843,CUPID,B,168.05,169.15,165.55,166.55,2948,4.93,223,
918,532159,TRESCON,X,76.0,77.0,75.5,77.0,6438,4.91,30,
919,532443,CERA,A,2310.0,2324.65,2260.0,2270.75,214,4.89,36,
920,500231,UMANGDAIR,B,36.0,41.0,35.5,40.1,12773,4.89,225,
921,500296,NAHARSPING,B,30.6,34.5,26.05,33.5,17420,4.86,64,
922,513252,JAYUSH,X,543.5,543.5,543.5,543.5,895,4.86,8,
923,500227,JINDALPOLY,B,322.95,326.85,316.95,320.25,1514,4.84,202,
924,500464,UCALFUEL,B,101.0,102.95,100.4,101.75,4758,4.83,311,
925,523229,BHARATSE,X,45.2,46.95,44.85,46.05,10531,4.83,83,
926,524542,SUKHJITS,X,153.0,162.9,149.0,156.75,3142,4.82,57,
927,531795,ATULAUTO,B,170.15,171.45,166.0,169.45,2856,4.82,155,
928,590066,KCP,B,40.6,40.6,39.55,40.0,12048,4.82,67,
929,539940,MAXVIL,B,30.3,31.0,29.2,30.45,15891,4.81,98,
930,513023,NBVENTURES,A,40.9,43.55,39.3,43.4,11442,4.8,234,
931,505744,FMGOETZE,B,472.0,472.0,449.6,451.65,1041,4.76,183,
932,500032,BAJAJHIND,B,4.63,4.64,4.56,4.64,102788,4.75,117,
933,532698,NITINSPIN,B,31.9,33.45,31.85,32.9,14631,4.74,80,
934,513446,MONNETISPA,B,13.89,13.89,13.8,13.89,34033,4.72,33,
935,524506,CORALAB,X,185.7,187.95,182.0,182.6,2567,4.72,60,
936,532366,PNBGILTS,B,27.0,27.8,26.9,27.4,17126,4.71,86,
937,542759,SPANDANA,B,504.8,510.0,462.05,510.0,948,4.71,75,
938,590107,KOTAKPSUBK,B,119.5,124.0,117.2,121.01,3906,4.7,87,
939,532683,AIAENG,A,1737.9,1764.65,1689.6,1690.65,274,4.7,85,
940,533218,EMAMIREAL,B,29.4,29.7,29.05,29.7,15906,4.68,486,
941,514394,AJIL,X,50.05,50.05,50.0,50.05,9358,4.68,62,
942,513375,CARBORUNIV,A,231.65,235.0,227.45,231.35,2013,4.66,270,
943,540900,NEWGEN,B,145.45,147.35,144.55,146.65,3185,4.66,244,
944,590122,ASHIKACR,X,17.15,18.45,17.15,17.55,26407,4.65,35,
945,532725,SOLARINDS,A,914.9,916.8,892.6,903.0,507,4.63,48,
946,532641,NDL,B,15.5,18.6,15.35,18.4,27446,4.61,140,
947,532734,GPIL,B,126.0,129.0,126.0,129.0,3581,4.61,106,
948,509715,JAYSHREETEA,B,37.4,38.35,36.8,37.75,12293,4.61,193,
949,541700,TCNSBRANDS,A,379.9,379.9,370.0,379.9,1215,4.6,164,
950,507490,RANASUG,B,3.06,3.06,3.0,3.06,149327,4.56,46,
951,514165,INDIANACRY,X,7.49,7.94,7.4,7.65,59174,4.56,130,
952,523204,ABAN,B,19.65,19.65,18.2,19.0,24127,4.56,211,
953,524634,ALUFLUOR,X,102.5,102.5,96.35,99.05,4642,4.55,132,
954,532407,MOSCHIP,X,11.58,11.58,11.58,11.58,39171,4.54,54,
955,526367,GANESHHOUC,B,22.0,22.0,20.55,21.2,21272,4.45,68,
956,526899,HFIL,X,8.37,8.37,7.9,8.09,55043,4.44,189,
957,533520,IBULISL,A,33.6,33.75,32.3,32.9,13531,4.44,125,
958,532804,TIIL,B,217.35,217.35,209.45,217.35,2051,4.43,101,
959,523694,APCOTEXIND,B,105.5,111.3,105.5,109.25,4068,4.43,193,
960,541400,ZIMLAB,X,63.9,75.9,63.9,71.2,6079,4.42,106,
961,524480,RIDDHI,X,237.0,260.05,232.1,258.3,1733,4.41,85,
962,509162,INDAG,X,63.0,63.95,60.2,61.1,7063,4.37,119,
963,541151,RIDINGS,M,18.2,18.2,18.2,18.2,24000,4.37,1,
964,532742,PAUSHAKLTD,X,1924.0,1945.0,1915.1,1935.15,226,4.36,41,
965,539889,PARAGMILK,A,90.85,90.85,88.45,88.8,4917,4.36,142,
966,539407,GENCON,X,67.9,67.9,57.95,59.35,7421,4.36,46,
967,500449,HOCL,B,12.5,12.79,12.07,12.28,35252,4.34,130,
968,539311,NFIL,XT,10.83,10.83,10.83,10.83,40000,4.33,9,
969,500279,MIRCELECTR,B,4.98,5.16,4.94,5.16,84398,4.32,490,
970,539599,KEL,X,10.5,10.5,10.5,10.5,40778,4.28,6,
971,538521,CROWNTOURS,X,17.0,17.5,16.85,17.45,24841,4.27,34,
972,533104,GLOBUSSPR,B,96.0,96.25,92.0,96.0,4471,4.24,131,
973,514300,PIONEEREMB,B,18.35,21.95,18.35,21.95,20613,4.24,117,
974,534758,CIGNITI,B,302.0,305.75,295.8,298.35,1395,4.21,114,
975,539216,GARMNTMNTR,M,36.0,37.0,33.05,34.0,12000,4.2,4,
976,532612,INDOCO,B,209.4,210.15,205.05,206.05,2003,4.16,194,
977,539939,YASHCHEM,B,72.0,75.25,71.5,73.45,5684,4.15,56,
978,539122,BODHTREE,X,35.9,35.9,33.0,33.6,12034,4.14,168,
979,500117,DCW,B,10.53,11.2,10.51,10.86,38064,4.14,136,
980,506690,UNICHEMLAB,B,126.0,126.85,125.0,125.6,3293,4.14,188,
981,505854,TRF,B,70.95,74.0,69.1,71.25,5828,4.13,303,
982,537007,ICICINIFTY,B,103.15,105.1,103.15,104.96,3924,4.11,348,
983,532796,LUMAXTECH,B,72.0,77.15,72.0,75.0,5462,4.09,104,
984,532795,SITINET,T,2.15,2.15,2.15,2.15,189810,4.08,57,
985,512217,PRISMMEDI,X,12.6,13.86,12.54,13.53,30708,4.07,70,
986,521016,ICIL,B,27.5,28.35,27.5,28.35,14386,4.05,58,
987,541336,INDOSTAR,A,285.6,286.1,284.8,285.1,1416,4.04,36,
988,540613,GEL,M,26.4,29.2,26.4,29.2,15000,4.04,2,
989,513010,TATASTLLP,B,245.8,248.0,243.9,244.85,1629,4.01,147,
990,524687,BASANTGL,X,3.11,3.55,2.89,3.41,120487,4.0,154,
991,505978,TRITONV,X,639.0,677.0,633.0,669.85,609,4.0,71,
992,530871,CHEMBOND,B,139.8,144.8,138.2,144.5,2791,3.97,102,
993,524598,AKSCHEM,B,200.0,204.15,193.15,200.85,1974,3.95,197,
994,500123,ELANTAS,B,2320.0,2320.0,2260.0,2297.9,172,3.94,38,
995,522292,CHANDNI,X,25.0,25.2,24.6,25.0,15590,3.93,8,
996,500215,ATFL,B,519.35,519.9,506.0,518.2,759,3.9,95,
997,530129,NILE,X,195.85,196.0,187.75,194.15,2013,3.89,78,
998,542351,GLOSTERLTD,X,390.2,416.6,390.1,405.6,966,3.89,59,
999,514162,WELSPUNIND,A,34.3,34.3,34.3,34.3,11326,3.88,55,
1000,532268,ACCELYA,B,935.0,942.4,935.0,937.6,411,3.86,41,
1001,536974,CPL,B,25.05,26.95,25.0,26.15,14897,3.86,58,
1002,542592,HBEL,M,93.85,104.25,93.85,104.25,4000,3.86,4,
1003,539517,SXETF,B,3536.9,3560.0,3502.24,3560.0,108,3.84,18,
1004,532773,GLOBALVECT,B,49.3,52.15,49.3,51.4,7497,3.84,144,
1005,533107,RNAVAL,B,1.13,1.13,1.13,1.13,338947,3.83,30,
1006,533023,WABCOINDIA,A,6915.0,6925.0,6886.1,6904.65,55,3.8,18,
1007,532382,BALAJITELE,B,62.0,67.5,61.0,62.1,6021,3.8,135,
1008,500097,DALMIASUG,B,70.95,73.0,69.0,70.0,5374,3.79,100,
1009,541403,DOLLAR,B,118.95,120.6,116.85,117.05,3202,3.78,279,
1010,526169,MULTIBASE,X,106.7,110.0,106.0,106.85,3503,3.77,107,
1011,532696,EDUCOMP,Z,5.21,5.21,5.21,5.21,71944,3.75,98,
1012,533292,A2ZINFRA,B,4.35,4.5,4.32,4.49,84423,3.75,113,
1013,540425,SHANKARA,A,258.0,260.95,255.0,260.95,1447,3.75,56,
1014,540710,CAPACITE,B,84.5,84.5,83.0,84.5,4437,3.74,62,
1015,526544,SCANPGEOM,X,20.1,20.25,19.25,19.25,18717,3.73,34,
1016,538268,WONDERLA,B,126.1,130.95,126.1,130.1,2883,3.72,143,
